codigo_proyecto,institucion financiante,programa,Instrumento,anio,nombre_proyecto,estado,Investigador,tipo_participación,institucion ejecutora,id institucion,tipo_participacion,region(es)_ejecución,region(es)_ejecución_rec,Taxonomia FIA,Taxonomia Cameron,Taxonomia_CORFO,Taxonomia Sector Aplicacion (propia),objetivos,objetivos_especificos
10CETM-8194,CORFO,EMPRENDIMIENTO (I),EMPRENDIMIENTO TURISMO DE INTERESES ESPECIALES XII,2011,CREACIÓN DEL PARQUE GEOLÓGICO Y PALEONTOLÓGICO SIERRA BAGUALES EN LA PROVINCIA DE ULTIMA ESPERANZA,,,,INSTITUTO EUROCHILENO DE TURISMO SOCIEDAD ANONIMA,7883,PATROCINADOR / ENTIDAD ASESORA,,,,,,9,,
10CETM-8204,CORFO,EMPRENDIMIENTO (I),EMPRENDIMIENTO TURISMO DE INTERESES ESPECIALES XII,2011,"ANTARCTICA PATAGONIA RESEARCH AND ADVENTURE
",,,,CRISTIAN ANDRÉS DONOSO CHRISTIE,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
10CETM-8204,CORFO,EMPRENDIMIENTO (I),EMPRENDIMIENTO TURISMO DE INTERESES ESPECIALES XII,2011,"ANTARCTICA PATAGONIA RESEARCH AND ADVENTURE
",,,,FUNDACIÓN EMPRESARIAL COMUNIDAD EUROPEA - CHILE,7884,PATROCINADOR / ENTIDAD ASESORA,,,,,,9,,
10CREC-8414,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,"ESTUDIO DE REGULACIÓN Y GESTIÓN DE LAS AGUAS EN EL ÁREA DE RIEGO MAULE NORTE, VII REGIÓN",,,,Centro de Información de Recursos Naturales (CIREN),7869,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
10CREC-8414,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,"ESTUDIO DE REGULACIÓN Y GESTIÓN DE LAS AGUAS EN EL ÁREA DE RIEGO MAULE NORTE, VII REGIÓN",,,,Asociación de Canalistas del Maule,1254,MANDANTES,,,,,,2,,
10CREC-8431,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,"EVALUACIÓN ESPACIALIZADA DEL DESEMPEÑO PRODUCTIVO AGRÍCOLA POR DAÑOS DEL TERREMOTO EN LA INFRAESTRUCTURA DE RIEGO, VI, VII Y VII",,,,SERVICIO AGRICOLA Y GANADERO,7885,ASOCIADO,,,,,,2,,
10CREC-8431,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,"EVALUACIÓN ESPACIALIZADA DEL DESEMPEÑO PRODUCTIVO AGRÍCOLA POR DAÑOS DEL TERREMOTO EN LA INFRAESTRUCTURA DE RIEGO, VI, VII Y VII",,,,Centro de Información de Recursos Naturales (CIREN),7869,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
10CREC-8431,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,"EVALUACIÓN ESPACIALIZADA DEL DESEMPEÑO PRODUCTIVO AGRÍCOLA POR DAÑOS DEL TERREMOTO EN LA INFRAESTRUCTURA DE RIEGO, VI, VII Y VII",,,,OFICINA DE ESTUDIOS Y POLITICAS AGRARIAS,7869,MANDANTES,,,,,,2,,
10CREC-8453,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,"AGUA, SITUACIONES DE EMERGENCIA, FACTIBILIDAD TÉCNICA PARA EL ABASTECIMIENTO DE AGUA POTABLE DESDE UN SISTEMA DE LAGUNAS URBANAS",,,,Essbio SA,1255,ASOCIADO,,,,,,5,,
10CREC-8453,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,"AGUA, SITUACIONES DE EMERGENCIA, FACTIBILIDAD TÉCNICA PARA EL ABASTECIMIENTO DE AGUA POTABLE DESDE UN SISTEMA DE LAGUNAS URBANAS",,,,Municipalidad de Concepción,7887,MANDANTES,,,,,,5,,
10CREC-8470,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,OBTENCIÓN DE AGUA PARA CONSUMO HUMANO Y AGUA DE RIEGO RICA EN    NUTRIENTES  A PARTIR DE AGUA DE MAR,,,,Essbio SA,1255,ASOCIADO,,,,,,5,,
10CREC-8470,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,OBTENCIÓN DE AGUA PARA CONSUMO HUMANO Y AGUA DE RIEGO RICA EN    NUTRIENTES  A PARTIR DE AGUA DE MAR,,,,MUNICIPALIDAD DE HUALPEN,7888,MANDANTES,,,,,,5,,
10CREC-8496,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2012,PROSPECCION DISEÑO Y HABILITACION DE TRAVESIAS  TURISTICO CULTURALES  EN TORNO AL RIO MAULE,,,,I MUNICIPALIDAD DE TALCA,7889,ASOCIADO,,,,,,7,,
10CREC-8496,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2012,PROSPECCION DISEÑO Y HABILITACION DE TRAVESIAS  TURISTICO CULTURALES  EN TORNO AL RIO MAULE,,,,MINISTERIO DE BIENES NACIONALES,7890,MANDANTES,,,,,,7,,
10CREC-8496,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2012,PROSPECCION DISEÑO Y HABILITACION DE TRAVESIAS  TURISTICO CULTURALES  EN TORNO AL RIO MAULE,,,,FUNDACION SENDERO DE CHILE,7891,BENEFICIARIA / DESARROLLADOR,,,,,,7,,
10CREC-8496,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2012,PROSPECCION DISEÑO Y HABILITACION DE TRAVESIAS  TURISTICO CULTURALES  EN TORNO AL RIO MAULE,,,,I MUNICIPALIDAD DE SAN CLEMENTE,7892,ASOCIADO,,,,,,7,,
10CREC-8496,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2012,PROSPECCION DISEÑO Y HABILITACION DE TRAVESIAS  TURISTICO CULTURALES  EN TORNO AL RIO MAULE,,,,I MUNICIPALIDAD DE CONSTITUCION,7893,ASOCIADO,,,,,,7,,
10CREC-8541,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,OPTIMIZACIÓN DE LA CONDUCCIÓN DE AGUA MEDIANTE LA EVALUACIÓN DE FILTRACIONES EN CANALES DE REGADÍO,,,,Ministerio de Obras Públicas,304,MANDANTES,,,,,,2,,
10CREC-8541,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,OPTIMIZACIÓN DE LA CONDUCCIÓN DE AGUA MEDIANTE LA EVALUACIÓN DE FILTRACIONES EN CANALES DE REGADÍO,,,,INIA Instituto de Investigaciones Agropecuarias  ,923,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
10CREC-8541,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,OPTIMIZACIÓN DE LA CONDUCCIÓN DE AGUA MEDIANTE LA EVALUACIÓN DE FILTRACIONES EN CANALES DE REGADÍO,,,,Organización de usuarios Canal Bío-bío,1256,ASOCIADO,,,,,,2,,
10CREC-8541,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,OPTIMIZACIÓN DE LA CONDUCCIÓN DE AGUA MEDIANTE LA EVALUACIÓN DE FILTRACIONES EN CANALES DE REGADÍO,,,,COMUNIDAD DE AGUAS DEL CANAL CHUFQUEN,1257,ASOCIADO,,,,,,2,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,BENEFICIARIA / DESARROLLADOR,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,Servicio Nacional de Turismo,7894,MANDANTES,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,SECRETARIA REGIONAL MINISTERIAL DE VIVIENDA Y             URBANISMO VI REGION,7895,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,I MUNICIPALIDAD DE DONIHUE,7896,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,I MUNICIPALIDAD DE COLTAUCO,7897,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,I MUNICIPALIDAD DE PEUMO,7898,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,I MUNICIPALIDAD DE PICHIDEGUA,7899,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,I MUNICIPALIDAD DE MALLOA,7900,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,I MUNICIPALIDAD DE COINCO,7901,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,I MUNICIPALIDAD DE QUINTA DE TILCOCO,7902,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,OBISPADO DE RANCAGUA PARROQUIA NTRA SRA DE LA            MERCED ZUNIGA,7903,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,SECRETARIA REGIONAL MINISTERIAL BIENES NACIONALES            VI REGION,7904,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,"GOBIERNO REGIONAL VI REGION DEL LI BERTADOR B O""HIGGINS",7905,ASOCIADO,,,,,,7,,
10CREC-8585,CORFO,CAPACIDADES TECNOLÓGICAS,B.PÚBLICOS Y FORTALECIMIENTO CAP. REGIONALES RECON,2010,PUESTA EN VALOR TURÍSTICO DE LA AGENDA DE INNOVACIÓN RUTA TURÍSTICA PATRIMONIAL VALLE DEL CACHAPOAL,,,,Jaime Guazzini Turismo y Hoteleria EIRL,7906,COEJECUTOR / CODESARROLLADOR,,,,,,7,,
10CS-8999,CORFO,EMPRENDIMIENTO (I),CAPITAL SEMILLA - L2,2011,"URI-JET, URINARIO PORTÁTIL CON LAVAMANOS",,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,PATROCINADOR / ENTIDAD ASESORA,,,,,,5,,
10CS-8999,CORFO,EMPRENDIMIENTO (I),CAPITAL SEMILLA - L2,2011,"URI-JET, URINARIO PORTÁTIL CON LAVAMANOS",,,,URI CHILE S.A.,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
10CS-9229,CORFO,EMPRENDIMIENTO (I),CAPITAL SEMILLA - L2,2011,ICE SWAN: AGUAS DE LA PATAGONIA AL MUNDO,,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,PATROCINADOR / ENTIDAD ASESORA,,,,,,9,,
10CS-9229,CORFO,EMPRENDIMIENTO (I),CAPITAL SEMILLA - L2,2011,ICE SWAN: AGUAS DE LA PATAGONIA AL MUNDO,,,,Agua Glaciar S.A.,1259,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
10IDAI-8067,CORFO,CAPACIDADES TECNOLÓGICAS,PREINVERSIÓN PARA I+D ASOCIATIVA INTERNACIONAL,2010,"MING JIAO TONG, ALIANZA PARA LA INNOVACIÓN EN TORNO AL DESARROLLO Y OPTIMIZACIÓN DE TECNOLOGÍAS DE TRATAMIENTO DE AGUAS RESIDUALES",,,,FUNDACIÓN CHILE,509,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
10IDAI-8067,CORFO,CAPACIDADES TECNOLÓGICAS,PREINVERSIÓN PARA I+D ASOCIATIVA INTERNACIONAL,2010,"MING JIAO TONG, ALIANZA PARA LA INNOVACIÓN EN TORNO AL DESARROLLO Y OPTIMIZACIÓN DE TECNOLOGÍAS DE TRATAMIENTO DE AGUAS RESIDUALES",,,,SHANGHAI JIAO TONG UNIVERSITY,25001,ASOCIADO,,,,,,5,,
10IDAI-8317,CORFO,CAPACIDADES TECNOLÓGICAS,PREINVERSIÓN PARA I+D ASOCIATIVA INTERNACIONAL,2010,DESARROLLO DE UNA ALIANZA ESTRATEGICA ENTRE LA UNIVERSIDAD DE SANTIAGO DE CHILE (USACH) Y LAURENTIAN UNIVERSITY (LU) PARA EL USO DE NANOPARTICULAS EN LA RECUPERACIÓN DE METALES PESADOS EN AGUAS PROVENIENTES DE PROCESOS MINEROS,,,,"LAURENTIAN UNIVERSITY, SUDBURY-ONTARIO (CANADA)",25002,ASOCIADO,,,,,,6,,
10IDAI-8643,CORFO,CAPACIDADES TECNOLÓGICAS,PREINVERSIÓN PARA I+D ASOCIATIVA INTERNACIONAL,2011,"COLABORACIÓN INTERNACIONAL PARA LA PREPARACIÓN Y EVALUACIÓN DE UN PROYECTO PARA EL ESTABLECIMIENTO DE UN LABORATORIO DE REFERENCIA QUE SIRVA PARA DIMENSIONAR, EVALUAR Y CONTROLAR TECNOLOGÍAS DE DESINFECCIÓN DE AGUA CON LUZ ULTRAVIOLETA EN CHILE",,,,Aquainnovo,1260,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
10IDAI-8643,CORFO,CAPACIDADES TECNOLÓGICAS,PREINVERSIÓN PARA I+D ASOCIATIVA INTERNACIONAL,2011,"COLABORACIÓN INTERNACIONAL PARA LA PREPARACIÓN Y EVALUACIÓN DE UN PROYECTO PARA EL ESTABLECIMIENTO DE UN LABORATORIO DE REFERENCIA QUE SIRVA PARA DIMENSIONAR, EVALUAR Y CONTROLAR TECNOLOGÍAS DE DESINFECCIÓN DE AGUA CON LUZ ULTRAVIOLETA EN CHILE",,,,AGUAS INDUSTRIALES LTDA,Sin actividad,ASOCIADO,,,,,,5,,
10IDAI-8643,CORFO,CAPACIDADES TECNOLÓGICAS,PREINVERSIÓN PARA I+D ASOCIATIVA INTERNACIONAL,2011,"COLABORACIÓN INTERNACIONAL PARA LA PREPARACIÓN Y EVALUACIÓN DE UN PROYECTO PARA EL ESTABLECIMIENTO DE UN LABORATORIO DE REFERENCIA QUE SIRVA PARA DIMENSIONAR, EVALUAR Y CONTROLAR TECNOLOGÍAS DE DESINFECCIÓN DE AGUA CON LUZ ULTRAVIOLETA EN CHILE",,,,TROJAN TECHNOLOGIES,25004,ASOCIADO,,,,,,5,,
10IERI-7446,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL,2010,DESARROLLO DE SENDEROS INTERPRETATIVOS PARA TURISMO DE INTERESES ESPECIALES EN CAMPO DE HIELO SUR,,,,INSTITUTO CHILENO DE CAMPOS DE HIELO,7907,BENEFICIARIA / DESARROLLADOR,,,,,,7,,
10IERI-7774,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL,2010,"FORMULACIÓN Y DESARROLLO DE DETERGENTE DUAL CON INDICADOR DE COLOR DE ESPECTRO VISIBLE, PARA LA INDUSTRIA DE ALIMENTOS.",,,,TRANSPORTE Y COMERCIAL TRESSA LIMITADA,1262,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
10IERI-7964,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL,2010,BIOACCELERANT: UN PRODUCTO BIOQUÍMICO PARA POTENCIAR LA EFICIENCIA DE LOS PROCESOS DE BIOLIXIVIACIÓN EN MINERÍA.,,,,BIOTECNOLOGÍAS ANTOFAGASTA - BTA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
10IERI-8978,CORFO,INNOVACION EMPRESARIAL,INNOVACION EMPRESARIAL,2011,PROTOTIPO  PARA MEDICION DE NIVELES DE LIQUIDOS EN FUNDICIONES MINERAS CON SENSORES  APLICADOS A LA BIOMEDICINA,,,,GREEN MINING PROCESS LIMITADA,Sin actividad,BENEFICIARIA / DESARROLLADOR,,,,,,6,,
10MTEC-8233,CORFO,INNOVA_CHILE,,2010,Misión Tecnológica en Tecnologías de Riego y Mecanización del Cultivo del Tomate Industrial en España y Portugal,T,,,"Corporación de Desarrollo Social del Sector Rural, Codesser, Oficina Desarrollo Empresarial OHiggins  ",936,BENEFICIARIA / DESARROLLADOR,Bernardo O´higgins,6,Manejo productivo; Riego y drenaje,,,2,"Capturar los avances logrados en la tecnificación del riego, en el manejo mecanizado de la cosecha, en el uso de nuevas variedades y en la logística de abastecimiento, del cultivo del tomate para procesamiento industrial, en Espana y Portugal.                                                                                                                                                                       ",
10PCS-7926,CORFO,EMPRENDIMIENTO (I),PERFILES CAPITAL SEMILLA - L1,2010,SISTEMA DE LIMPIEZA AUTOMÁTICA PARA LÍNEAS DE RIEGO TECNIFICADO,,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,PATROCINADOR / ENTIDAD ASESORA,,,,,,2,,
10PCS-7926,CORFO,EMPRENDIMIENTO (I),PERFILES CAPITAL SEMILLA - L1,2010,SISTEMA DE LIMPIEZA AUTOMÁTICA PARA LÍNEAS DE RIEGO TECNIFICADO,,,,JAVIER ANDRES MONDACA CHAVEZ,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,2,,
10PCS-8013,CORFO,EMPRENDIMIENTO (I),PERFILES CAPITAL SEMILLA - L1,2010,"AQUA,SISTEMA DE REUTILIZACION DE AGUA PARA TODO TIPO DE CONSTRUCCIONES CON RED DE AGUA POTABLE Y ALCANTARILLADO
",,,,MARCELO RENE ROMERO OJEDA,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,5,,
10PCS-8142,CORFO,EMPRENDIMIENTO (I),PERFILES CAPITAL SEMILLA - L1,2010,"TRAVESÍA POR EL RÍO BAKER, UNA RUTA ESCÉNICA FLUVIAL DE INTERÉS CULTURAL Y NATURAL",,,,CODESSER Corporación de Desarrollo Social del Sector Rural  ,934,PATROCINADOR / ENTIDAD ASESORA,,,,,,7,,
10PCS-8142,CORFO,EMPRENDIMIENTO (I),PERFILES CAPITAL SEMILLA - L1,2010,"TRAVESÍA POR EL RÍO BAKER, UNA RUTA ESCÉNICA FLUVIAL DE INTERÉS CULTURAL Y NATURAL",,,,CHRISTIAN ERNESTO STALIN MEDINA ZAMORA,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,7,,
10SUP-8780,CORFO,EMPRENDIMIENTO (I),START-UP  CHILE (I),2010,H2020,,,,ERIKA K. ANDRESON,Persona Natural,BENEFICIARIA / DESARROLLADOR,,,,,,9,,
1100085,CONICYT,FONDECYT,FONDECYT_REG.,2010,DEVELOPMENT OF NEW ANALYTICAL METHODOLOGIES BASED ON SORBENT EXTRACTION OF ORGANIC POLLUTANTS INTO ROTATING DISK DEVICES CONTAINING AN ACTIVE SURFACE PHASE. APPLICATION IN QUANTITATIVE EXTRACTION AND IN BIOACCESSIBILITY STUDIES,,PABLO ROBERTO RICHTER DUK,Investigador Principal,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
1100203,CONICYT,FONDECYT,FONDECYT_REG.,2010,"ELECTRO AND PHOTOELECTRO-CATALYTIC SYNTHESIS OF UREA AND URETHANES FROM CARBON DIOXIDE AND NITRITE OR AMINES, ON TETRARUTHENATED POPHYRINS-MODIFIED ELECTRODES IN WATER AND IONIC LIQUIDS : AN APROACH TO THE GREEN ELECTROCHEMISTRY CONCEPT",,MAURICIO ALEJANDRO ISAACS CASANOVA,Investigador Principal,Pontificia Universidad Católica de Chile,67,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
1100223,CONICYT,FONDECYT,FONDECYT_REG.,2010,NUEVOS ESCENARIOS DE FRAGILIDAD AMBIENTAL ASOCIADOS AL AUMENTO DEL RIESGO Y LA DEGRADACION EN CIUDADES INTERMEDIAS DE CHILE,,CARMEN PAZ CASTRO CORREA,Investigador Principal,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,,,,4,,8,,
1100462,CONICYT,FONDECYT,FONDECYT_REG.,2010,STRESS IN BACTERIA FROM PATAGONIAN LAKES: RESISTANT OR RESILIENT RESPONSES?,,MIGUEL ANTONIO MARTINEZ POBLETE,Investigador Principal,Universidad de Concepción,127,BENEFICIARIA / DESARROLLADOR,,,,1,,8,,
1100476,CONICYT,FONDECYT,FONDECYT_REG.,2010,DESIGN AND PREPARATION OF ELECTRODES WITH CATALYTIC ACTIVITY FOR OXIDATION OF ORGANIC COMPOUNDS FROM WATER.,,MARIA SOLEDAD URETA ZAÑARTU,Investigador Principal,Universidad de Santiago de Chile,170,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
1100657,CONICYT,FONDECYT,FONDECYT_REG.,2010,EVIDENCIAS DEL CAMBIO CLIMATICO EN CENTROS URBANOS EN CHILE: IMPLICANCIAS SOBRE LOS RIESGOS NATURALES Y LA CAPACIDAD ADAPTATIVA,,CRISTIAN GONZALO HENRIQUEZ RUIZ,Investigador Principal,Pontificia Universidad Católica de Chile,67,BENEFICIARIA / DESARROLLADOR,,,,7,,8,,
1100685,CONICYT,FONDECYT,FONDECYT_REG.,2010,SOLID - LIQUID EQUILIBRIUM IN AQUEOUS SYSTEMS OF METALLIC AND NON-METALLIC MINERAL USING SEA WATER. THERMODYNAMIC AND SEPARATION PROCESS,,MARIA ELISA TABOADA MENESES,Investigador Principal,Universidad de Antofagasta,116,BENEFICIARIA / DESARROLLADOR,,,,2,,6,,
1100714,CONICYT,FONDECYT,FONDECYT_REG.,2010,PARAMETERIZATION OF THE CLUMPED MODEL TO DIRECTLY SIMULATE WATER REQUIREMENTS FOR A DRIP-IRRIGATED OLIVE ORCHARD ORIENTED TO OIL PRODUCTION,,SAMUEL ORLANDO ORTEGA FARIAS,Investigador Principal,Universidad de Talca,174,BENEFICIARIA / DESARROLLADOR,,,,4,,2,,
1100738,CONICYT,FONDECYT,FONDECYT_REG.,2010,WATER AND CHEMICALS RECOVERY FROM SEGREGATED KRAFT CELLULOSE BLEACHING EFFLUENTS USING MEMBRANE SEPARATION AND ADVANCED ELECTROOXIDATION PROCESSES,,CLAUDIO ALFREDO ZAROR ZAROR,Investigador Principal,Universidad de Concepción,127,BENEFICIARIA / DESARROLLADOR,,,,6,,5,,
1100920,CONICYT,FONDECYT,FONDECYT_REG.,2010,EVALUATING ECOLOGICAL RESISTANCE AND RESILIENCE TO EXTREME CLIMATE EVENTS: COMPARING CRITICAL BIOENGINEER SPECIES IN TROPICAL EASTER ISLAND AND TEMPERATE CENTRAL CHILE,,EVIE ANN WIETERS BUCHANAN,Investigador Principal,Pontificia Universidad Católica de Chile,67,BENEFICIARIA / DESARROLLADOR,,,,7,,8,,
1100941,CONICYT,FONDECYT,FONDECYT_REG.,2010,"EVALUATION, FOR RESTORATION PURPOSES, OF SEED AND SEEDLING TOLERANCE TO HYDRIC STRESS CONDITIONS -DROUGHT AND FLOODING- USING SCLEROPHYLLOUS AND TEMPERATE FOREST SPECIES",,CECILIA DEL CARMEN SMITH RAMIREZ,Investigador Principal,Instituto de Ecología y Biodiversidad,823733,BENEFICIARIA / DESARROLLADOR,,,,1,,8,,
1100943,CONICYT,FONDECYT,FONDECYT_REG.,2010,"PARTICLE-DRIVEN TRANSPORT OF ARSENIC IN AQUATIC SYSTEMS: PROBING THE INTERACTION BETWEEN THE CHEMICAL REACTIVITY OF MIXED SOLID PHASES AND HYDRODYNAMIC CONDITIONS USING X-RAY SPECTROSCOPY, MATHEMATICAL MODELING, AND MICROSCOPY",,PABLO ARTURO PASTEN GONZALEZ,Investigador Principal,Pontificia Universidad Católica de Chile,67,BENEFICIARIA / DESARROLLADOR,,,,2,,9,,
